,0
10068,3.138
10069,2.184
10070,5.00001
10071,1.863
10072,0.962
10073,1.143
10074,1.055
10075,1.234
10076,4.835
10077,1.669
10078,1.395
10079,3.141
10080,2.21
10081,1.421
10082,1.976
10083,1.375
10084,0.807
10085,2.456
10086,2.682
10087,2.696
10088,1.538
10089,1.372
10090,1.268
10091,1.985
10092,3.388
10093,2.41
10094,2.11
10095,1.057
10096,3.148
10097,0.942
10098,0.517
10099,1.951
10100,0.714
10101,0.559
10102,1.25
10103,1.638
10104,1.125
10105,2.094
10106,1.917
10107,2.25
10108,1.158
10109,1.809
10110,3.2
10111,3.352
10112,1.599
10113,1.739
10114,3.389
10115,0.325
10116,1.76
10117,1.467
10118,3.264
10119,1.367
10120,1.448
10121,0.809
10122,1.533
10123,2.281
10124,2.864
10125,5.00001
10126,1.7
10127,2.319
10128,1.515
10129,1.375
10130,5.00001
10131,4.853
10132,1.629
10133,2.175
10134,2.25
10135,1.047
10136,1.981
10137,2.023
10138,4.836
10139,1.5
10140,2.605
10141,1.573
10142,1.792
10143,1.125
10144,1.291
10145,1.757
10146,1.938
10147,1.338
10148,3.415
10149,1.5
10150,2.186
10151,1.398
10152,0.5
10153,1.941
10154,2.759
10155,2.75
10156,3.545
10157,3.148
10158,5.00001
10159,2.145
10160,1.775
10161,1.66
10162,0.831
10163,1.625
10164,2.277
10165,4.098
10166,1.589
10167,3.391
10168,0.769
10169,1.208
10170,2.147
10171,1.625
10172,3.156
10173,1.564
10174,1.681
10175,2.962
10176,4.747
10177,3.434
10178,3.441
10179,1.781
10180,0.843
10181,1.157
10182,1.417
10183,0.786
10184,1.523
10185,5.00001
10186,2.707
10187,1.125
10188,1.635
10189,2.292
10190,2.058
10191,2.042
10192,1.382
10193,1.05
10194,1.75
10195,0.603
10196,1.578
10197,2.368
10198,1.627
10199,2.292
10200,1.588
10201,2.734
10202,1.952
10203,0.991
10204,2.133
10205,0.606
10206,1.773
10207,1.738
10208,1.337
10209,3.875
10210,3.964
10211,1.479
10212,1.996
10213,1.039
10214,0.615
10215,5.00001
10216,1.682
10217,0.554
10218,1.686
10219,1.65
10220,1.627
10221,1.563
10222,2.661
10223,4.314
10224,0.987
10225,1.23
10226,1.182
10227,1.147
10228,1.356
10229,1.855
10230,1.632
10231,1.848
10232,1.594
10233,2.697
10234,1.668
10235,3.667
10236,2.766
10237,1.577
10238,1.144
10239,5.00001
10240,1.702
10241,0.635
10242,3.301
10243,3.294
10244,1.43
10245,2.788
10246,0.854
10247,1.507
10248,1.261
10249,1.012
10250,2.436
10251,1.058
10252,0.862
10253,2.256
10254,1.914
10255,1.058
10256,1.45
10257,3.381
10258,0.934
10259,0.75
10260,1.628
10261,2.451
10262,1.246
10263,2.232
10264,4.125
10265,1.537
10266,1.658
10267,0.934
10268,0.722
10269,0.817
10270,0.992
10271,2.183
10272,1.219
10273,0.864
10274,1.471
10275,4.054
10276,1.085
10277,0.75
10278,0.579
10279,0.675
10280,1.436
10281,2.072
10282,2.0
10283,0.902
10284,2.866
10285,1.535
10286,1.713
10287,1.722
10288,2.684
10289,5.00001
10290,4.329
10291,1.854
10292,1.457
10293,0.938
10294,2.409
10295,0.75
10296,0.787
10297,1.554
10298,1.629
10299,0.766
10300,0.659
10301,1.135
10302,2.412
10303,3.509
10304,1.418
10305,1.132
10306,3.691
10307,1.337
10308,4.25
10309,0.75
10310,2.852
10311,1.008
10312,1.71
10313,1.926
10314,3.5
10315,1.51
10316,3.481
10317,2.337
10318,1.606
10319,1.819
10320,1.149
10321,2.167
10322,1.62
10323,1.941
10324,0.784
10325,5.00001
10326,2.16
10327,1.286
10328,5.00001
10329,0.99
10330,0.579
10331,0.795
10332,1.854
10333,1.38
10334,5.00001
10335,1.032
10336,2.14
10337,1.752
10338,0.73
10339,5.00001
10340,1.618
10341,3.25
10342,2.404
10343,0.392
10344,1.421
10345,2.792
10346,1.783
10347,2.173
10348,2.004
10349,3.5
10350,2.029
10351,1.092
10352,0.421
10353,1.313
10354,2.311
10355,1.378
10356,1.292
10357,3.359
10358,1.272
10359,1.133
10360,1.079
10361,2.23
10362,0.607
10363,0.963
10364,1.6
10365,1.957
10366,1.375
10367,1.883
10368,1.125
10369,2.552
10370,1.363
10371,2.659
10372,0.927
10373,5.00001
10374,1.789
10375,2.75
10376,2.674
10377,2.952
10378,2.131
10379,5.00001
10380,3.208
10381,0.921
10382,1.984
10383,4.786
10384,0.762
10385,4.411
10386,1.053
10387,2.177
10388,1.844
10389,0.912
10390,1.461
10391,2.312
10392,2.052
10393,1.119
10394,1.707
10395,2.586
10396,2.301
10397,1.805
10398,0.701
10399,1.858
10400,4.043
10401,3.0
10402,2.483
10403,2.021
10404,0.631
10405,2.917
10406,0.875
10407,3.337
10408,1.617
10409,0.905
10410,0.956
10411,0.628
10412,4.127
10413,1.042
10414,2.759
10415,1.434
10416,0.638
10417,4.583
10418,2.571
10419,1.981
10420,2.482
10421,4.276
10422,5.00001
10423,0.942
10424,3.93
10425,2.656
10426,3.404
10427,3.429
10428,2.379
10429,1.125
10430,2.62
10431,2.282
10432,2.793
10433,5.00001
10434,1.542
10435,2.559
10436,1.614
10437,1.841
10438,1.875
10439,1.708
10440,2.344
10441,1.313
10442,0.66
10443,0.586
10444,1.313
10445,1.368
10446,2.938
10447,2.171
10448,1.2
10449,1.042
10450,3.551
10451,1.792
10452,2.194
10453,2.156
10454,1.114
10455,1.722
10456,5.00001
10457,1.678
10458,1.088
10459,2.605
10460,4.833
10461,1.135
10462,4.255
10463,0.696
10464,2.25
10465,0.477
10466,1.581
10467,1.511
10468,2.365
10469,2.841
10470,2.797
10471,2.135
10472,5.00001
10473,2.03
10474,2.319
10475,3.374
10476,1.417
10477,0.494
10478,3.935
10479,1.435
10480,1.22
10481,1.649
10482,3.324
10483,1.5
10484,1.654
10485,0.841
10486,2.348
10487,0.548
10488,0.678
10489,3.944
10490,1.106
10491,0.948
10492,2.915
10493,1.87
10494,1.125
10495,3.951
10496,1.671
10497,1.057
10498,1.269
10499,2.362
10500,1.397
10501,1.775
10502,0.58
10503,2.465
10504,4.441
10505,2.131
10506,2.13
10507,1.89
10508,4.622
10509,2.276
10510,0.961
10511,2.232
10512,1.542
10513,2.352
10514,1.81
10515,5.00001
10516,1.515
10517,1.611
10518,0.794
10519,3.656
10520,1.609
10521,0.825
10522,1.375
10523,3.04
10524,2.242
10525,1.943
10526,2.587
10527,1.352
10528,2.167
10529,1.154
10530,0.716
10531,1.56
10532,3.48
10533,1.16
10534,3.512
10535,3.929
10536,2.26
10537,0.628
10538,1.196
10539,1.011
10540,5.00001
10541,1.991
10542,2.125
10543,3.507
10544,1.569
10545,0.532
10546,3.604
10547,2.166
10548,1.488
10549,2.825
10550,5.00001
10551,1.514
10552,2.095
10553,0.995
10554,4.0
10555,0.623
10556,2.656
10557,1.668
10558,1.55
10559,2.944
10560,1.544
10561,2.417
10562,1.853
10563,5.00001
10564,1.125
10565,1.141
10566,3.906
10567,1.163
10568,1.521
10569,2.252
10570,1.732
10571,2.783
10572,3.24
10573,2.04
10574,1.0
10575,0.465
10576,1.357
10577,2.075
10578,2.144
10579,4.734
10580,2.715
10581,1.61
10582,2.361
10583,0.879
10584,1.578
10585,2.545
10586,2.938
10587,2.23
10588,2.713
10589,3.53
10590,3.521
10591,1.589
10592,1.067
10593,1.917
10594,1.5
10595,0.88
10596,0.883
10597,2.188
10598,3.773
10599,1.295
10600,1.958
10601,3.276
10602,2.337
10603,2.852
10604,2.292
10605,0.834
10606,5.00001
10607,2.75
10608,4.058
10609,1.431
10610,2.671
10611,2.005
10612,2.531
10613,1.466
10614,4.45
10615,1.398
10616,1.206
10617,1.38
10618,1.692
10619,5.00001
10620,1.083
10621,1.97
10622,1.326
10623,1.631
10624,1.659
10625,2.169
10626,1.813
10627,5.00001
10628,1.102
10629,2.109
10630,2.562
10631,1.953
10632,2.938
10633,5.00001
10634,4.35
10635,0.979
10636,2.581
10637,1.892
10638,1.716
10639,1.61
10640,1.849
10641,4.368
10642,1.481
10643,3.813
10644,1.332
10645,1.136
10646,1.268
10647,0.745
10648,2.195
10649,0.678
10650,0.859
10651,0.888
10652,3.951
10653,0.414
10654,2.297
10655,2.016
10656,1.954
10657,2.027
10658,2.5
10659,0.394
10660,2.241
10661,1.426
10662,5.00001
10663,2.83
10664,2.791
10665,1.744
10666,0.568
10667,1.727
10668,2.681
10669,0.613
10670,1.504
10671,2.306
10672,4.5
10673,1.496
10674,1.031
10675,1.425
10676,5.00001
10677,3.257
10678,1.663
10679,4.347
10680,2.818
10681,4.045
10682,1.079
10683,1.315
10684,0.924
10685,1.35
10686,3.483
10687,1.018
10688,2.012
10689,0.688
10690,1.531
10691,0.818
10692,1.032
10693,4.708
10694,0.883
10695,0.825
10696,0.984
10697,1.953
10698,0.875
10699,0.75
10700,2.103
10701,0.975
10702,2.417
10703,2.337
10704,1.104
10705,3.39
10706,1.031
10707,1.046
10708,2.522
10709,0.478
10710,1.016
10711,1.711
10712,4.351
10713,2.445
10714,1.652
10715,3.058
10716,1.767
10717,0.94
10718,2.458
10719,2.094
10720,2.141
10721,1.535
10722,3.478
10723,2.757
10724,1.692
10725,1.95
10726,1.527
10727,0.818
10728,1.595
10729,0.922
10730,3.375
10731,2.0
10732,2.142
10733,1.15
10734,1.414
10735,2.813
10736,5.00001
10737,1.72
10738,1.392
10739,2.25
10740,1.279
10741,0.95
10742,0.467
10743,5.00001
10744,1.313
10745,1.21
10746,1.897
10747,2.25
10748,0.796
10749,3.219
10750,1.925
10751,0.614
10752,2.76
10753,0.915
10754,1.468
10755,3.36
10756,2.576
10757,3.125
10758,1.067
10759,2.183
10760,1.379
10761,1.912
10762,1.825
10763,0.945
10764,2.954
10765,1.737
10766,0.733
10767,0.936
10768,2.173
10769,1.775
10770,0.475
10771,1.091
10772,2.123
10773,1.048
10774,1.306
10775,1.134
10776,1.478
10777,1.538
10778,4.364
10779,0.953
10780,2.261
10781,0.66
10782,2.683
10783,1.08
10784,1.596
10785,2.742
10786,2.456
10787,1.875
10788,1.909
10789,0.875
10790,0.621
10791,1.281
10792,3.981
10793,0.732
10794,1.33
10795,2.314
10796,0.589
10797,2.75
10798,1.306
10799,1.646
10800,2.69
10801,2.566
10802,2.288
10803,1.406
10804,1.826
10805,1.838
10806,1.832
10807,5.00001
10808,0.764
10809,1.373
10810,2.656
10811,5.00001
10812,5.00001
10813,1.654
10814,5.00001
10815,1.18
10816,3.553
10817,2.613
10818,1.125
10819,4.5
10820,3.645
10821,2.708
10822,1.875
10823,1.609
10824,2.291
10825,5.0
10826,1.005
10827,1.274
10828,5.00001
10829,1.838
10830,2.197
10831,2.469
10832,1.856
10833,3.538
10834,4.357
10835,0.872
10836,2.603
10837,1.83
10838,1.078
10839,2.457
10840,2.831
10841,2.268
10842,4.459
10843,1.403
10844,2.351
10845,5.00001
10846,1.154
10847,1.312
10848,1.175
10849,0.809
10850,1.397
10851,2.674
10852,1.904
10853,0.818
10854,1.113
10855,1.036
10856,3.138
10857,1.372
10858,3.316
10859,3.043
10860,1.545
10861,2.819
10862,0.974
10863,3.151
10864,2.915
10865,0.977
10866,2.368
10867,1.969
10868,5.00001
10869,1.993
10870,0.962
10871,1.594
10872,1.938
10873,1.449
10874,0.555
10875,3.846
10876,0.889
10877,1.911
10878,1.125
10879,3.692
10880,1.583
10881,0.738
10882,2.043
10883,1.125
10884,1.381
10885,2.852
10886,1.806
10887,2.326
10888,2.287
10889,1.591
10890,1.381
10891,2.222
10892,1.281
10893,1.625
10894,1.621
10895,0.541
10896,3.408
10897,1.505
10898,1.098
10899,0.662
10900,1.708
10901,2.409
10902,2.5
10903,1.625
10904,1.504
10905,1.544
10906,1.0
10907,1.463
10908,1.495
10909,1.425
10910,0.723
10911,1.691
10912,1.946
10913,0.927
10914,5.00001
10915,1.575
10916,3.606
10917,0.934
10918,0.907
10919,3.394
10920,1.0
10921,0.91
10922,0.611
10923,2.728
10924,2.318
10925,0.732
10926,1.125
10927,1.535
10928,2.398
10929,1.145
10930,1.882
10931,3.865
10932,0.496
10933,5.00001
10934,0.689
10935,1.625
10936,1.607
10937,1.518
10938,3.099
10939,1.209
10940,0.558
10941,3.141
10942,1.793
10943,1.227
10944,2.419
10945,1.347
10946,2.115
10947,0.939
10948,1.889
10949,4.436
10950,1.851
10951,3.75
10952,0.967
10953,0.45
10954,0.613
10955,2.529
10956,2.608
10957,2.033
10958,1.463
10959,1.342
10960,3.981
10961,2.25
10962,1.062
10963,0.418
10964,2.775
10965,1.688
10966,1.395
10967,1.433
10968,1.092
10969,0.691
10970,1.75
10971,2.263
10972,2.75
10973,3.626
10974,0.719
10975,1.665
10976,2.581
10977,0.863
10978,2.638
10979,2.952
10980,0.675
10981,1.875
10982,3.114
10983,2.417
10984,1.316
10985,2.579
10986,2.798
10987,1.659
10988,3.228
10989,3.246
10990,1.094
10991,0.983
10992,2.228
10993,2.024
10994,5.00001
10995,1.542
10996,0.783
10997,1.608
10998,1.832
10999,5.00001
11000,0.505
11001,1.297
11002,2.113
11003,1.849
11004,3.867
11005,2.505
11006,0.795
11007,1.042
11008,1.5
11009,1.194
11010,3.409
11011,1.917
11012,0.615
11013,2.043
11014,2.237
11015,1.438
11016,4.409
11017,1.966
11018,3.125
11019,3.455
11020,1.772
11021,2.985
11022,0.89
11023,1.571
11024,1.182
11025,5.00001
11026,5.00001
11027,1.17
11028,3.446
11029,0.844
11030,1.25
11031,1.37
11032,0.962
11033,1.792
11034,1.442
11035,3.895
11036,1.5
11037,0.621
11038,1.631
11039,1.6
11040,5.00001
11041,0.726
11042,0.694
11043,1.716
11044,3.509
11045,2.239
11046,1.568
11047,3.818
11048,2.169
11049,4.611
11050,5.00001
11051,2.825
11052,1.053
11053,5.00001
11054,2.018
11055,3.685
11056,1.31
11057,1.875
11058,1.903
11059,2.556
11060,0.957
11061,1.975
11062,1.302
11063,2.091
11064,4.827
11065,1.583
11066,1.152
11067,1.446
11068,1.472
11069,0.632
11070,1.932
11071,1.375
11072,0.929
11073,1.304
11074,1.429
11075,1.663
11076,1.666
11077,1.573
11078,1.745
11079,1.031
11080,2.194
11081,4.548
11082,2.159
11083,1.571
11084,1.622
11085,0.709
11086,5.00001
11087,0.758
11088,1.803
11089,0.758
11090,1.862
11091,2.132
11092,2.525
11093,0.857
11094,2.396
11095,0.942
11096,3.697
11097,1.648
11098,1.466
11099,1.43
11100,2.471
11101,3.25
11102,5.00001
11103,1.012
11104,0.808
11105,2.796
11106,3.375
11107,2.605
11108,2.099
11109,2.972
11110,2.327
11111,1.426
11112,1.541
11113,2.125
11114,1.221
11115,1.625
11116,1.356
11117,2.176
11118,0.596
11119,3.941
11120,1.41
11121,0.668
11122,0.958
11123,0.897
11124,1.674
11125,1.061
11126,2.674
11127,1.151
11128,1.169
11129,2.478
11130,1.013
11131,0.517
11132,0.863
11133,1.125
11134,2.014
11135,1.44
11136,4.629
11137,2.823
11138,2.047
11139,1.114
11140,4.5
11141,2.376
11142,1.875
11143,1.016
11144,0.791
11145,1.184
11146,1.837
11147,4.528
11148,1.825
11149,0.952
11150,1.857
11151,2.489
11152,2.159
11153,0.52
11154,1.193
11155,1.83
11156,2.846
11157,0.948
11158,2.054
11159,2.368
11160,3.06
11161,2.293
11162,2.708
11163,1.116
11164,1.659
11165,5.00001
11166,2.343
11167,1.543
11168,2.206
11169,5.00001
11170,1.698
11171,1.917
11172,5.00001
11173,1.809
11174,3.743
11175,1.618
11176,5.00001
11177,1.707
11178,3.536
11179,2.879
11180,2.773
11181,1.737
11182,1.345
11183,0.704
11184,1.55
11185,1.99
11186,0.956
11187,3.56
11188,1.971
11189,2.093
11190,2.737
11191,1.469
11192,0.938
11193,1.728
11194,2.796
11195,1.201
11196,2.314
11197,0.684
11198,1.167
11199,0.956
11200,2.091
11201,3.259
11202,0.928
11203,2.36
11204,4.5
11205,3.127
11206,1.655
11207,1.672
11208,0.863
11209,0.797
11210,1.71
11211,1.655
11212,0.869
11213,5.00001
11214,1.669
11215,1.375
11216,0.938
11217,3.147
11218,5.00001
11219,3.197
11220,0.58
11221,2.34
11222,5.00001
11223,1.32
11224,1.438
11225,1.16
11226,0.701
11227,2.379
11228,1.113
11229,1.102
11230,4.34
11231,2.921
11232,2.067
11233,1.646
11234,4.0
11235,3.124
11236,2.013
11237,0.573
11238,3.831
11239,0.829
11240,2.924
11241,3.199
11242,2.491
11243,2.212
11244,4.345
11245,1.482
11246,2.527
11247,1.461
11248,2.651
11249,2.644
11250,1.744
11251,1.44
11252,0.852
11253,1.606
11254,3.134
11255,1.455
11256,1.699
11257,0.797
11258,1.569
11259,1.514
11260,2.542
11261,1.462
11262,1.375
11263,1.321
11264,2.389
11265,4.169
11266,1.306
11267,1.75
11268,2.68
11269,5.00001
11270,2.449
11271,0.815
11272,1.6
11273,1.304
11274,1.486
11275,5.00001
11276,0.725
11277,1.863
11278,0.266
11279,1.107
11280,3.867
11281,1.538
11282,1.356
11283,1.114
11284,1.2
11285,3.265
11286,1.739
11287,4.457
11288,1.396
11289,0.985
11290,0.495
11291,3.881
11292,1.208
11293,3.5
11294,2.753
11295,1.156
11296,2.438
11297,2.425
11298,0.75
11299,2.46
11300,0.788
11301,0.713
11302,0.976
11303,3.092
11304,1.986
11305,3.276
11306,2.353
11307,1.878
11308,5.00001
11309,1.673
11310,2.793
11311,1.943
11312,1.942
11313,2.571
11314,2.356
11315,2.089
11316,2.438
11317,1.581
11318,0.978
11319,1.338
11320,2.143
11321,1.67
11322,0.526
11323,1.625
11324,1.442
11325,1.5
11326,0.591
11327,2.487
11328,1.856
11329,3.326
11330,1.599
11331,2.32
11332,2.735
11333,1.984
11334,2.578
11335,0.944
11336,1.668
11337,2.75
11338,2.933
11339,1.032
11340,2.632
11341,1.981
11342,1.289
11343,2.095
11344,1.69
11345,0.857
11346,1.352
11347,2.948
11348,1.612
11349,0.58
11350,1.594
11351,0.63
11352,2.095
11353,3.919
11354,1.909
11355,2.6
11356,1.838
11357,0.503
11358,0.675
11359,3.324
11360,2.375
11361,1.384
11362,2.027
11363,1.617
11364,2.76
11365,0.79
11366,2.964
11367,1.866
11368,2.75
11369,1.292
11370,1.434
11371,0.48
11372,2.618
11373,0.675
11374,1.129
11375,1.721
11376,1.821
11377,1.802
11378,3.635
11379,2.219
11380,1.067
11381,1.017
11382,4.375
11383,1.105
11384,1.918
11385,2.964
11386,0.762
11387,2.452
11388,1.125
11389,1.75
11390,2.37
11391,2.782
11392,0.813
11393,2.199
11394,1.62
11395,1.693
11396,3.95
11397,1.417
11398,2.876
11399,2.823
11400,2.208
11401,1.856
11402,1.166
11403,1.528
11404,2.657
11405,1.11
11406,1.425
11407,2.575
11408,1.691
11409,2.841
11410,1.852
11411,5.00001
11412,2.1
11413,1.441
11414,0.834
11415,5.00001
11416,1.846
11417,1.019
11418,1.759
11419,1.476
11420,2.32
11421,2.347
11422,2.839
11423,1.85
11424,3.483
11425,1.17
11426,2.308
11427,0.95
11428,3.0
11429,0.823
11430,1.837
11431,0.715
11432,2.866
11433,4.513
11434,1.954
11435,4.051
11436,2.397
11437,1.543
11438,1.781
11439,1.408
11440,2.25
11441,5.00001
11442,2.799
11443,2.234
11444,1.443
11445,2.021
11446,1.806
11447,1.56
11448,2.761
11449,1.375
11450,1.206
11451,3.308
11452,3.605
11453,0.939
11454,4.447
11455,3.742
11456,2.494
11457,3.964
11458,0.847
11459,3.05
11460,1.063
11461,1.375
11462,1.432
11463,1.0
11464,1.83
11465,1.392
11466,1.804
11467,1.604
11468,1.991
11469,3.382
11470,0.93
11471,5.00001
11472,1.2
11473,2.576
11474,1.194
11475,0.889
11476,0.932
11477,0.594
11478,1.935
11479,2.791
11480,2.712
11481,1.605
11482,5.00001
11483,1.623
11484,2.806
11485,1.619
11486,1.651
11487,2.206
11488,3.846
11489,1.5
11490,0.513
11491,1.644
11492,1.25
11493,4.054
11494,2.347
11495,1.319
11496,1.894
11497,2.526
11498,1.65
11499,0.633
11500,1.734
11501,1.712
11502,0.663
11503,1.579
11504,1.832
11505,1.812
11506,3.348
11507,1.577
11508,1.816
11509,3.5
11510,1.725
11511,1.807
11512,0.889
11513,4.462
11514,3.327
11515,1.625
11516,0.869
11517,0.856
11518,1.065
11519,2.75
11520,1.628
11521,1.125
11522,1.547
11523,2.063
11524,3.275
11525,1.134
11526,1.611
11527,4.085
11528,0.875
11529,1.357
11530,3.424
11531,1.786
11532,1.052
11533,1.422
11534,2.722
11535,2.306
11536,2.06
11537,2.854
11538,0.938
11539,1.756
11540,1.319
11541,1.845
11542,2.265
11543,3.5
11544,1.213
11545,1.992
11546,0.717
11547,1.736
11548,1.188
11549,0.576
11550,1.694
11551,1.48
11552,0.691
11553,2.19
11554,2.816
11555,1.438
11556,0.964
11557,4.065
11558,0.7
11559,1.193
11560,3.495
11561,3.467
11562,3.731
11563,1.66
11564,3.046
11565,2.374
11566,1.44
11567,2.034
11568,2.096
11569,0.894
11570,0.3
11571,1.156
11572,1.256
11573,2.762
11574,3.429
11575,1.389
11576,1.701
11577,3.975
11578,3.64
11579,3.138
11580,4.5
11581,2.832
11582,3.881
11583,1.591
11584,1.603
11585,1.874
11586,2.926
11587,0.783
11588,4.206
11589,2.376
11590,1.499
11591,1.646
11592,0.838
11593,1.021
11594,0.925
11595,1.589
11596,1.784
11597,0.783
11598,2.65
11599,1.394
11600,1.163
11601,2.548
11602,5.00001
11603,1.08
11604,1.491
11605,1.62
11606,1.219
11607,1.08
11608,1.907
11609,0.999
11610,0.856
11611,2.028
11612,1.708
11613,1.873
11614,5.00001
11615,3.716
11616,1.837
11617,1.604
11618,2.857
11619,2.319
11620,5.00001
11621,2.514
11622,4.536
11623,2.639
11624,1.023
11625,2.561
11626,1.301
11627,0.52
11628,3.61
11629,2.312
11630,0.983
11631,4.89
11632,2.898
11633,2.544
11634,3.519
11635,1.163
11636,1.772
11637,0.786
11638,0.858
11639,1.969
11640,1.844
11641,3.512
11642,0.7
11643,1.809
11644,3.994
11645,4.237
11646,2.208
11647,3.93
11648,2.583
11649,2.32
11650,1.281
11651,2.099
11652,5.00001
11653,1.919
11654,1.018
11655,0.941
11656,1.186
11657,4.374
11658,1.694
11659,3.726
11660,1.105
11661,1.091
11662,0.813
11663,1.925
11664,2.433
11665,0.828
11666,1.591
11667,1.214
11668,4.048
11669,1.016
11670,1.651
11671,1.406
11672,4.357
11673,0.875
11674,1.46
11675,1.592
11676,2.069
11677,4.384
11678,2.575
11679,0.993
11680,3.397
11681,2.761
11682,2.25
11683,3.75
11684,1.418
11685,1.533
11686,2.379
11687,2.435
11688,0.739
11689,1.054
11690,2.478
11691,4.5
11692,1.861
11693,2.996
11694,3.726
11695,0.906
11696,1.907
11697,1.155
11698,1.344
11699,0.542
11700,1.464
11701,2.392
11702,0.813
11703,0.917
11704,2.804
11705,2.037
11706,2.3
11707,5.00001
11708,3.337
11709,0.938
11710,1.392
11711,2.563
11712,2.483
11713,2.232
11714,1.681
11715,1.597
11716,0.659
11717,1.073
11718,1.161
11719,1.297
11720,1.42
11721,2.88
11722,2.75
11723,1.442
11724,2.173
11725,1.734
11726,1.754
11727,2.125
11728,0.933
11729,4.773
11730,1.639
11731,1.196
11732,1.293
11733,2.059
11734,1.89
11735,1.75
11736,3.07
11737,1.777
11738,2.625
11739,0.485
11740,2.052
11741,0.675
11742,0.875
11743,1.425
11744,1.625
11745,2.5
11746,0.625
11747,1.259
11748,2.404
11749,1.736
11750,4.667
11751,3.559
11752,0.843
11753,2.289
11754,1.183
11755,1.468
11756,1.917
11757,2.75
11758,1.964
11759,1.405
11760,2.108
11761,1.869
11762,2.594
11763,1.097
11764,1.853
11765,2.049
11766,2.461
11767,0.917
11768,3.068
11769,1.779
11770,2.642
11771,2.553
11772,1.95
11773,1.993
11774,3.819
11775,1.584
11776,1.31
11777,2.403
11778,1.517
11779,3.316
11780,0.764
11781,2.447
11782,5.00001
11783,1.379
11784,0.9
11785,1.711
11786,0.861
11787,1.141
11788,1.337
11789,2.264
11790,3.328
11791,1.014
11792,1.267
11793,0.944
11794,2.494
11795,2.142
11796,2.55
11797,3.15
11798,1.327
11799,0.855
11800,5.00001
11801,1.929
11802,1.469
11803,2.194
11804,2.53
11805,0.937
11806,2.775
11807,2.17
11808,1.226
11809,0.813
11810,1.464
11811,2.074
11812,3.038
11813,2.94
11814,0.766
11815,3.112
11816,0.634
11817,0.83
11818,1.266
11819,1.0
11820,0.536
11821,2.164
11822,1.844
11823,1.25
11824,2.65
11825,2.896
11826,2.951
11827,4.35
11828,2.034
11829,2.511
11830,3.697
11831,2.333
11832,1.604
11833,2.192
11834,3.333
11835,0.878
11836,2.032
11837,1.007
11838,0.911
11839,3.295
11840,0.85
11841,3.587
11842,3.65
11843,1.779
11844,1.609
11845,2.377
11846,1.726
11847,2.392
11848,0.985
11849,1.872
11850,0.694
11851,1.586
11852,1.504
11853,1.565
11854,1.667
11855,1.635
11856,0.844
11857,1.588
11858,1.813
11859,4.461
11860,1.688
11861,1.75
11862,2.271
11863,2.633
11864,1.508
11865,1.263
11866,0.938
11867,1.702
11868,3.6
11869,0.708
11870,3.23
11871,1.625
11872,1.313
11873,2.539
11874,2.833
11875,1.623
11876,2.544
11877,1.594
11878,2.711
11879,1.955
11880,1.352
11881,1.03
11882,1.791
11883,1.75
11884,1.736
11885,2.682
11886,3.321
11887,1.918
11888,1.596
11889,2.782
11890,0.719
11891,1.734
11892,1.431
11893,0.66
11894,2.513
11895,1.455
11896,1.28
11897,5.00001
11898,4.029
11899,1.516
11900,0.57
11901,0.766
11902,4.268
11903,2.938
11904,1.938
11905,3.597
11906,3.38
11907,5.00001
11908,2.611
11909,0.565
11910,0.895
11911,0.969
11912,0.695
11913,1.138
11914,1.25
11915,1.234
11916,3.576
11917,3.212
11918,1.113
11919,2.138
11920,1.207
11921,3.544
11922,4.07
11923,0.606
11924,0.705
11925,0.811
11926,2.204
11927,1.382
11928,1.42
11929,2.166
11930,0.976
11931,2.215
11932,4.2
11933,1.031
11934,1.306
11935,1.433
11936,2.095
11937,0.875
11938,4.352
11939,2.281
11940,1.586
11941,2.532
11942,0.764
11943,0.675
11944,0.813
11945,0.967
11946,0.738
11947,3.5
11948,2.834
11949,2.641
11950,1.875
11951,1.25
11952,1.838
11953,1.348
11954,1.758
11955,4.604
11956,1.118
11957,2.135
11958,1.5
11959,3.599
11960,4.833
11961,3.243
11962,1.855
11963,1.897
11964,0.608
11965,2.243
11966,0.826
11967,0.78
11968,1.03
11969,1.576
11970,0.994
11971,2.759
11972,1.869
11973,4.123
11974,2.739
11975,1.768
11976,1.2
11977,1.042
11978,0.98
11979,1.981
11980,5.00001
11981,1.709
11982,0.701
11983,4.427
11984,1.194
11985,1.391
11986,2.614
11987,3.478
11988,2.856
11989,2.917
11990,0.736
11991,0.495
11992,4.964
11993,1.875
11994,2.531
11995,1.633
11996,1.885
11997,2.017
11998,0.604
11999,1.393
12000,1.649
12001,1.452
12002,2.631
12003,1.403
12004,0.475
12005,1.917
12006,2.019
12007,2.842
12008,1.418
12009,3.699
12010,2.228
12011,1.984
12012,3.458
12013,1.695
12014,0.952
12015,1.755
12016,1.347
12017,2.879
12018,1.18
12019,2.276
12020,1.898
12021,1.363
12022,1.083
12023,4.976
12024,0.802
12025,0.607
12026,0.847
12027,0.928
12028,1.221
12029,1.701
12030,2.861
12031,0.666
12032,0.613
12033,2.709
12034,3.44
12035,2.641
12036,1.928
12037,2.393
12038,2.158
12039,1.292
12040,1.688
12041,1.734
12042,1.24
12043,2.596
12044,3.656
12045,1.219
12046,1.919
12047,2.054
12048,0.425
12049,3.982
12050,1.783
12051,1.274
12052,2.201
12053,0.895
12054,2.325
12055,2.14
12056,1.782
